,no_of_months,no_of_commits,congruences
<<<<<<< Updated upstream
0,1,91,0.5555555555555556
1,2,78,0.3333333333333333
2,3,68,0.23809523809523808
3,4,70,0.25
4,5,38,0.3333333333333333
5,6,101,0.3333333333333333
6,7,221,0.5
7,8,145,0.5
8,9,31,0.6
9,10,94,0.5555555555555556
10,11,76,0.3333333333333333
11,12,90,0.375
12,13,188,0.42857142857142855
13,14,107,0.4
14,15,66,0.3333333333333333
15,16,65,0.42857142857142855
16,17,60,0.3333333333333333
17,18,134,0.4
18,19,59,0.5
19,20,56,0.3333333333333333
20,21,6,1.0
=======
0,0,91,0.5555555555555556
1,1,77,0.5
2,2,67,0.5
3,3,69,1.0
4,4,37,0.5
5,5,100,1.0
6,6,220,0.5
7,7,144,0.5555555555555556
8,8,30,0.5
9,9,93,0.5
10,10,75,0.5555555555555556
11,11,89,0.3333333333333333
12,12,187,0.6
13,13,106,0.625
14,14,65,0.6
15,15,64,0.6
16,16,59,0.6
17,17,133,0.6
18,18,58,0.6666666666666666
19,19,55,0.3333333333333333
>>>>>>> Stashed changes
